Speaker,Phr_tagged,Phr,Int,Double,Adj,Lex_Adj,Adj_type,Noun,Verb,Inf_Verb,Number,Syllable,Age,Gender,Transcript_date,Birth_year,Edu,Generation,Job
CART54,pero_CCONJ_pero la_DET_el única_ADJ_único mujer_NOUN_mujer fui_VERB_ir yo_PRON_yo ._PUNCT_.,pero la única mujer fui yo .,/,/,única,único,attributive,mujer,fui,ir,CART54_68,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque era_AUX_ser la_DET_el primera_ADJ_primero _PUNCT_,porque era la primera ,/,/,primera,primero,predicative,/,era,ser,CART54_69,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,prácticamente_ADV_prácticamente era_AUX_ser la_DET_el primera_ADJ_primero profesional_NOUN_profesional que_PRON_que estaba_AUX_estar sacando_VERB_sacar toda_DET_todo la_DET_el familia_NOUN_familia de_ADP_de _PUNCT_,prácticamente era la primera profesional que estaba sacando toda la familia de ,/,/,primera,primero,attributive,profesional,era,ser,CART54_70,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,entre_ADP_entre todas_DET_todo las_DET_el de_ADP_de mi_DET_mi mamá_NOUN_mamá y_CCONJ_y toda_DET_todo la_DET_el primera_ADJ_primero profesional_NOUN_profesional fui_VERB_ir yo_PRON_yo _PUNCT_,entre todas las de mi mamá y toda la primera profesional fui yo ,/,/,primera,primero,attributive,profesional,fui,ir,CART54_71,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,entonces_ADV_entonces era_AUX_ser una_DET_uno cosa_NOUN_cosa como_SCONJ_como tan_ADV_tanto grande_ADJ_grande _PUNCT_,entonces era una cosa como tan grande ,/,/,grande,grande,ambiguous,/,era,ser,CART54_72,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,a_ADP_a gastar_VERB_gastar un_DET_uno dinero_NOUN_dinero donde_PRON_donde hay_AUX_haber cosas_NOUN_cosa más_ADV_más importantes_ADJ_importante en_ADP_en mi_DET_mi casa_NOUN_casa que_PRON_que faltan_VERB_faltar _PUNCT_,a gastar un dinero donde hay cosas más importantes en mi casa que faltan ,/,/,importantes,importante,ambiguous,/,hay,haber,CART54_73,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque la_DET_el situación_NOUN_situación económica_ADJ_económico en_ADP_en mi_DET_mi casa_NOUN_casa ya_ADV_ya había_AUX_haber mejorado_VERB_mejorar _PUNCT_,porque la situación económica en mi casa ya había mejorado ,/,/,económica,económico,attributive,situación,había,haber,CART54_74,5,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,tenía_VERB_tener una_DET_uno joyería_NOUN_joyería que_PRON_que era_AUX_ser muy_ADV_mucho famosa_ADJ_famoso aquí_ADV_aquí ._PUNCT_.,tenía una joyería que era muy famosa aquí .,muy,/,famosa,famoso,predicative,/,era,ser,CART54_75,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,mandé_VERB_mandar hacer_VERB_hacer un_DET_uno vestido_NOUN_vestido sencillo_ADJ_sencillo _PUNCT_,mandé hacer un vestido sencillo ,/,/,sencillo,sencillo,attributive,vestido,hacer,hacer,CART54_76,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,no_ADV_no muy_ADV_mucho caro_ADJ_caro tampoco_ADV_tampoco _PUNCT_,no muy caro tampoco ,muy,/,caro,caro,ambiguous,/,/,/,CART54_77,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,ahí_ADV_ahí en_ADP_en el_DET_el mercado_NOUN_mercado nuevo_ADJ_nuevo todavía_ADV_todavía existe_VERB_existir ahí_ADV_ahí _PUNCT_,ahí en el mercado nuevo todavía existe ahí ,/,/,nuevo,nuevo,attributive,mercado,existe,existir,CART54_78,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,bueno_ADJ_bueno ahí_ADV_ahí como_SCONJ_como ella_PRON_él tenía_VERB_tener cría_NOUN_cría de_ADP_de gallina_NOUN_gallina _PUNCT_,bueno ahí como ella tenía cría de gallina ,/,/,bueno,bueno,ambiguous,/,tenía,tener,CART54_79,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,lo_PRON_él primero_ADJ_primero que_PRON_que hice_VERB_hacer fue_AUX_ser ir_VERB_ir a_ADP_a Pereira_PROPN_Pereira _PUNCT_,lo primero que hice fue ir a Pereira ,/,/,primero,primero,ambiguous,/,hice,hacer,CART54_80,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,con_ADP_con el_DET_el primer_ADJ_primero sueldo_NOUN_sueldo,con el primer sueldo,/,/,primer,primero,attributive,sueldo,/,/,CART54_81,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,le_PRON_él compré_VERB_comprar su_DET_su televisor_NOUN_televisor blanco_ADJ_blanco y_CCONJ_y negro_ADJ_negro _PUNCT_,le compré su televisor blanco y negro ,/,/,blanco,blanco,attributive,televisor,compré,comprar,CART54_82,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,le_PRON_él compré_VERB_comprar su_DET_su televisor_NOUN_televisor blanco_ADJ_blanco y_CCONJ_y negro_ADJ_negro _PUNCT_,le compré su televisor blanco y negro ,/,/,negro,negro,ambiguous,/,compré,comprar,CART54_83,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,trabajando_VERB_trabajar en_ADP_en los_DET_el colegios_NOUN_colegio privados_ADJ_privado o_CCONJ_o en_ADP_en eso_PRON_ese _PUNCT_,trabajando en los colegios privados o en eso ,/,/,privados,privado,attributive,colegios,trabajando,trabajar,CART54_84,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,un_DET_uno cinco_NUM_cinco de_ADP_de junio_NOUN_junio del_ADP_del setenta_NUM_setenta y_CCONJ_y nueve_NUM_nueve yo_PRON_yo estaba_AUX_estar embarazada_ADJ_embarazado de_ADP_de mi_DET_mi último_ADJ_último hijo_NOUN_hijo ._PUNCT_.,un cinco de junio del setenta y nueve yo estaba embarazada de mi último hijo .,/,/,embarazada,embarazado,predicative,/,estaba,estar,CART54_85,5,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,un_DET_uno cinco_NUM_cinco de_ADP_de junio_NOUN_junio del_ADP_del setenta_NUM_setenta y_CCONJ_y nueve_NUM_nueve yo_PRON_yo estaba_AUX_estar embarazada_ADJ_embarazado de_ADP_de mi_DET_mi último_ADJ_último hijo_NOUN_hijo ._PUNCT_.,un cinco de junio del setenta y nueve yo estaba embarazada de mi último hijo .,/,/,último,último,attributive,hijo,estaba,estar,CART54_86,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,yo_PRON_yo estaba_AUX_estar embarazada_ADJ_embarazado _PUNCT_,yo estaba embarazada ,/,/,embarazada,embarazado,predicative,/,estaba,estar,CART54_87,5,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,que_SCONJ_que Rosa_PROPN_Rosa esté_AUX_estar enferma_ADJ_enfermo _PUNCT_,que Rosa esté enferma ,/,/,enferma,enfermo,predicative,/,esté,estar,CART54_88,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,fíjate_VERB_fíjatar que_SCONJ_que te_PRON_tú estoy_AUX_estar dando_VERB_dar fecha_NOUN_fecha exacta_ADJ_exacto ._PUNCT_.,fíjate que te estoy dando fecha exacta .,/,/,exacta,exacto,attributive,fecha,dando,dar,CART54_89,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,seis_NUM_seis y_CCONJ_y cuarto_ADJ_cuarto de_ADP_de la_DET_el tarde_NOUN_tarde _PUNCT_,seis y cuarto de la tarde ,/,/,cuarto,cuarto,ambiguous,/,/,/,CART54_90,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,Una_DET_uno coas_NOUN_coa muy_ADV_mucho fea_ADJ_feo _PUNCT_,Una coas muy fea ,muy,/,fea,feo,attributive,coas,/,/,CART54_91,1,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,muy_ADV_mucho fea_ADJ_feo _PUNCT_,muy fea ,muy,/,fea,feo,ambiguous,/,/,/,CART54_92,1,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,muy_ADV_mucho fea_ADJ_feo _PUNCT_,muy fea ,muy,/,fea,feo,ambiguous,/,/,/,CART54_93,1,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,entonces_ADV_entonces siempre_ADV_siempre me_PRON_yo tocaba_VERB_tocar pagar_VERB_pagar supletorio_ADJ_supletorio y_CCONJ_y tenía_VERB_tener muchos_DET_mucho problemas_NOUN_problema con_ADP_con las_DET_el compañeras_NOUN_compañera _PUNCT_,entonces siempre me tocaba pagar supletorio y tenía muchos problemas con las compañeras ,/,/,supletorio,supletorio,ambiguous,/,pagar,pagar,CART54_94,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,salí_VERB_salir como_SCONJ_como en_ADP_en la_DET_el primera_ADJ_primero promoción_NOUN_promoción que_PRON_que dio_VERB_dar la_DET_el Universidad_PROPN_Universidad de_ADP_de Pamplona_PROPN_Pamplona a_ADP_a distancia_NOUN_distancia _PUNCT_,salí como en la primera promoción que dio la Universidad de Pamplona a distancia ,/,/,primera,primero,attributive,promoción,salí,salir,CART54_95,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,hice_VERB_hacer una_DET_uno especialización_NOUN_especialización en_ADP_en Educación_PROPN_Educación personalizada_ADJ_personalizado con_ADP_con la_DET_el Católica_PROPN_Católica de_ADP_de Manizales_PROPN_Manizales ._PUNCT_.,hice una especialización en Educación personalizada con la Católica de Manizales .,/,/,personalizada,personalizado,ambiguous,/,hice,hacer,CART54_96,6,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,también_ADV_también fue_AUX_ser la_DET_el primera_ADJ_primero promoción_NOUN_promoción que_PRON_que _PUNCT_,también fue la primera promoción que ,/,/,primera,primero,attributive,promoción,fue,ser,CART54_97,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,en_ADP_en mi_DET_mi vida_NOUN_vida profesional_ADJ_profesional trabajé_VERB_trabajé cuarenta_NUM_cuarenta años_NOUN_año ._PUNCT_.,en mi vida profesional trabajé cuarenta años .,/,/,profesional,profesional,attributive,vida,trabajé,trabajé,CART54_98,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,pero_CCONJ_pero dije_VERB_decir que_SCONJ_que ya_ADV_ya estaba_AUX_estar bueno_ADJ_bueno ._PUNCT_.,pero dije que ya estaba bueno .,/,/,bueno,bueno,predicative,/,estaba,estar,CART54_99,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,que_PRON_que me_PRON_yo quedara_VERB_quedar quieta_ADJ_quieto _PUNCT_,que me quedara quieta ,/,/,quieta,quieto,ambiguous,/,quedara,quedar,CART54_100,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,no_ADV_no era_AUX_ser necesario_ADJ_necesario _PUNCT_,no era necesario ,/,/,necesario,necesario,predicative,/,era,ser,CART54_101,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,todavía_ADV_todavía están_AUX_estar vivos_ADJ_vivo _PUNCT_,todavía están vivos ,/,/,vivos,vivo,predicative,/,están,estar,CART54_102,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque no_ADV_no es_AUX_ser fácil_ADJ_fácil tener_VERB_tener unos_DET_uno hijos_NOUN_hijo enfermos_ADJ_enfermo _PUNCT_,porque no es fácil tener unos hijos enfermos ,/,/,fácil,fácil,predicative,/,es,ser,CART54_103,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque no_ADV_no es_AUX_ser fácil_ADJ_fácil tener_VERB_tener unos_DET_uno hijos_NOUN_hijo enfermos_ADJ_enfermo _PUNCT_,porque no es fácil tener unos hijos enfermos ,/,/,enfermos,enfermo,attributive,hijos,tener,tener,CART54_104,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,mi_DET_mi esposo_NOUN_esposo también_ADV_también le_PRON_él juró_VERB_jurar a_ADP_a mi_DET_mi mamá_NOUN_mamá que_SCONJ_que mientras_SCONJ_mientras nosotros_PRON_yo estuviéramos_AUX_estuviser vivos_ADJ_vivo a_ADP_a ellos_PRON_él no_ADV_no les_PRON_él faltaría_VERB_faltar nada_PRON_nada _PUNCT_,mi esposo también le juró a mi mamá que mientras nosotros estuviéramos vivos a ellos no les faltaría nada ,/,/,vivos,vivo,predicative,/,estuviéramos,estuviser,CART54_105,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,más_ADV_más que_SCONJ_que todo_DET_todo yo_PRON_yo quedé_VERB_quedar con_ADP_con la_DET_el parte_NOUN_parte económica_ADJ_económico de_ADP_de ellos_PRON_él _PUNCT_,más que todo yo quedé con la parte económica de ellos ,/,/,económica,económico,attributive,parte,quedé,quedar,CART54_106,5,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,o_CCONJ_o sea_NOUN_sea que_SCONJ_que yo_PRON_yo mi_DET_mi sueldo_NOUN_sueldo mensual_ADJ_mensual tengo_VERB_tener que_SCONJ_que compartirlo_VERB_compartir él con_ADP_con mis_DET_mi hermanos_NOUN_hermano _PUNCT_,o sea que yo mi sueldo mensual tengo que compartirlo él con mis hermanos ,/,/,mensual,mensual,attributive,sueldo,tengo,tener,CART54_107,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque me_PRON_yo encontré_VERB_encontrar un_DET_uno buen_ADJ_buen hombre_NOUN_hombre también_ADV_también _PUNCT_,porque me encontré un buen hombre también ,/,/,buen,bueno,attributive,hombre,encontré,encontrar,CART54_108,1,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,un_DET_uno hombre_NOUN_hombre comprensivo_ADJ_comprensivo _PUNCT_,un hombre comprensivo ,/,/,comprensivo,comprensivo,ambiguous,/,/,/,CART54_109,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,Toda_DET_todo una_DET_uno vida_NOUN_vida juntos_ADJ_junto _PUNCT_,Toda una vida juntos ,/,/,juntos,junto,attributive,vida,/,/,CART54_110,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,que_PRON_que los_PRON_él estoy_AUX_estar realizando_VERB_realizar gracias_NOUN_gracias a_ADP_a Dios_PROPN_Dios vuelvo_VERB_volver y_CCONJ_y te_PRON_tú digo_VERB_decir que_SCONJ_que todos_DET_todo los_DET_el días_NOUN_día le_PRON_él doy_VERB_dar gracias_NOUN_gracias a_ADP_a Dios_PROPN_Dios por_ADP_por todas_DET_todo O_CCONJ_O las_DET_el cosas_NOUN_cosa buenas_ADJ_buena que_PRON_que me_PRON_yo ha_AUX_haber dado_VERB_dar _PUNCT_,que los estoy realizando gracias a Dios vuelvo y te digo que todos los días le doy gracias a Dios por todas O las cosas buenas que me ha dado ,/,/,buenas,bueno,attributive,cosas,ha,haber,CART54_111,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,no_ADV_no miro_VERB_mirar la_DET_el parte_NOUN_parte mala_ADJ_malo _PUNCT_,no miro la parte mala ,/,/,mala,malo,attributive,parte,miro,mirar,CART54_112,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque la_DET_el parte_NOUN_parte mala_ADJ_malo _PUNCT_,porque la parte mala ,/,/,mala,malo,attributive,parte,/,/,CART54_113,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,los_DET_el sinsabores_NOUN_sinsabor que_PRON_que se_PRON_él pasaron_VERB_pasar en_ADP_en los_DET_el colegios_NOUN_colegio y_CCONJ_y en_ADP_en las_DET_el cosas_NOUN_cosa opacas_ADJ_opaco _PUNCT_,los sinsabores que se pasaron en los colegios y en las cosas opacas ,/,/,opacas,opaco,attributive,cosas,pasaron,pasar,CART54_114,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,las_DET_el cosas_NOUN_cosa positivas_ADJ_positivo _PUNCT_,las cosas positivas ,/,/,positivas,positivo,attributive,cosas,/,/,CART54_115,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,y_CCONJ_y las_DET_el cosas_NOUN_cosa buenas_ADJ_buena que_PRON_que uno_PRON_uno ha_AUX_haber tenido_VERB_tener en_ADP_en la_DET_el vida_NOUN_vida _PUNCT_,y las cosas buenas que uno ha tenido en la vida ,/,/,buenas,bueno,attributive,cosas,ha,haber,CART54_116,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,bueno_ADJ_bueno los_DET_el proyectos_NOUN_proyecto _PUNCT_,bueno los proyectos ,/,/,bueno,bueno,ambiguous,/,/,/,CART54_117,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,yo_PRON_yo visité_VERB_visitar el_DET_el año_NOUN_año pasado_ADJ_pasado cinco_NUM_cinco países_NOUN_país de_ADP_de Europa_PROPN_Europa,yo visité el año pasado cinco países de Europa,/,/,pasado,pasado,attributive,año,visité,visitar,CART54_118,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,mi_DET_mi primera_ADJ_primero nieta_NOUN_nieta tiene_VERB_tener diecinueve_NUM_diecinueve años_NOUN_año ._PUNCT_.,mi primera nieta tiene diecinueve años .,/,/,primera,primero,attributive,nieta,tiene,tener,CART54_119,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,me_PRON_yo fui_VERB_ir el_DET_el año_NOUN_año pasado_ADJ_pasado para_ADP_para _PUNCT_,me fui el año pasado para ,/,/,pasado,pasado,attributive,año,fui,ir,CART54_120,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,me_PRON_yo mandaron_VERB_mandar es_AUX_ser que_SCONJ_que yo_PRON_yo estoy_AUX_estar afiliada_ADJ_afiliado al_ADP_al círculo_NOUN_círculo de_ADP_de viajes_NOUN_viaje ._PUNCT_.,me mandaron es que yo estoy afiliada al círculo de viajes .,/,/,afiliada,afiliado,predicative,/,estoy,estar,CART54_121,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,Y_CCONJ_y aquí_ADV_aquí nacional_ADJ_nacional _PUNCT_,Y aquí nacional ,/,/,nacional,nacional,ambiguous,/,/,/,CART54_122,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,mente_NOUN_mente más_ADV_más que_SCONJ_que todo_PRON_todo ocupada_ADJ_ocupado porque_SCONJ_porque hay_AUX_haber algunos_DET_alguno compañeros_NOUN_compañero que_SCONJ_que el_DET_el estar_VERB_estar en_ADP_en su_DET_su casa_NOUN_casa _PUNCT_,mente más que todo ocupada porque hay algunos compañeros que el estar en su casa ,/,/,ocupada,ocupado,ambiguous,/,hay,haber,CART54_123,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,yo_PRON_yo he_AUX_haber visita_NOUN_visita visitado_ADJ_visitado me_PRON_yo _PUNCT_,yo he visita visitado me ,/,/,visitado,visitado,attributive,visita,he,haber,CART54_124,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,mi_DET_mi meta_NOUN_meta principal_ADJ_principal fue_AUX_ser irme_VERB_ir yo a_ADP_a España_PROPN_España porque_SCONJ_porque mi_DET_mi hijo_NOUN_hijo _PUNCT_,mi meta principal fue irme yo a España porque mi hijo ,/,/,principal,principal,attributive,meta,fue,ser,CART54_125,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,el_DET_el menor_ADJ_menor ese_DET_ese que_PRON_que tú_PRON_tú viste_VERB_vestir aquí_ADV_aquí _PUNCT_,el menor ese que tú viste aquí ,/,/,menor,menor,ambiguous,/,viste,vestir,CART54_126,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,disfruté_VERB_disfrutar al_ADP_al máximo_ADJ_máximo todo_PRON_todo _PUNCT_,disfruté al máximo todo ,/,/,máximo,máximo,ambiguous,/,disfruté,disfrutar,CART54_127,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,Todo_DET_todo lo_PRON_él disfruté_VERB_disfrutar al_ADP_al máximo_ADJ_máximo _PUNCT_,Todo lo disfruté al máximo ,/,/,máximo,máximo,ambiguous,/,disfruté,disfrutar,CART54_128,3,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,de_ADP_de todas_DET_todo las_DET_el cosas_NOUN_cosa buenas_ADJ_buena y_CCONJ_y positivas_ADJ_positivo que_PRON_que me_PRON_yo ha_AUX_haber dado_VERB_dar ._PUNCT_.,de todas las cosas buenas y positivas que me ha dado .,/,/,buenas,bueno,attributive,cosas,ha,haber,CART54_129,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,de_ADP_de todas_DET_todo las_DET_el cosas_NOUN_cosa buenas_ADJ_buena y_CCONJ_y positivas_ADJ_positivo que_PRON_que me_PRON_yo ha_AUX_haber dado_VERB_dar ._PUNCT_.,de todas las cosas buenas y positivas que me ha dado .,/,/,positivas,positivo,ambiguous,/,ha,haber,CART54_130,4,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
CART54,porque_SCONJ_porque la_DET_el vida_NOUN_vida del_ADP_del maestro_NOUN_maestro no_ADV_no es_AUX_ser fácil_ADJ_fácil _PUNCT_,porque la vida del maestro no es fácil ,/,/,fácil,fácil,predicative,/,es,ser,CART54_131,2,64,mujer,2013,1949,alto,3,Especialista en Educación Personalizada
